Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-8838.256	-9268.54	430.2848	1.396431	1.929014	3.498351
6	-8843.425	-9274.149	430.7246	1.372829	1.655805	3.357037
12	-8832.878	-9263.387	430.5087	1.420673	1.979808	3.335217
18	-8838.218	-9269.069	430.8508	1.404536	1.920774	3.163487
24	-8838.955	-9268.907	429.9516	1.383947	1.716816	3.77639
30	-8833.706	-9264.425	430.7192	1.431726	1.576116	3.358074
36	-8830.231	-9261.668	431.4365	1.457999	1.667225	2.877612
42	-8833.411	-9264.095	430.6842	1.387092	2.014931	3.239354
48	-8835.171	-9265.754	430.5833	1.32427	1.589552	3.495029
54	-8840.096	-9270.832	430.7359	1.382087	1.502295	3.40858
60	-8836.977	-9267.37	430.3932	1.317857	1.814569	3.522179
66	-8831.266	-9261.132	429.8661	1.255533	1.86667	3.844362
72	-8829.346	-9260.252	430.9066	1.414813	1.830385	3.157354
78	-8840.935	-9272.149	431.2141	1.493527	1.819146	2.930497
84	-8834.334	-9264.885	430.551	1.365169	1.522283	3.518012
90	-8817.788	-9248.446	430.658	1.396223	1.518621	3.438964
96	-8831.5	-9262.004	430.5039	1.427868	1.694357	3.438964
102	-8844.538	-9273.481	428.9432	1.285462	1.734356	4.400539
108	-8834.917	-9265.818	430.9009	1.337892	1.62762	3.285204
114	-8827.077	-9257.576	430.4988	1.334574	1.528046	3.563788
120	-8825.511	-9255.487	429.9755	1.334574	1.693386	3.800047
126	-8830.002	-9260.269	430.2667	1.410562	1.693386	3.587677
132	-8835.67	-9266.573	430.9028	1.461761	1.698896	3.182252
138	-8828.967	-9259.484	430.517	1.454336	1.675095	3.423387
144	-8808.126	-9239.24	431.1143	1.48507	1.636682	3.067509
150	-8816.646	-9247.572	430.9256	1.318017	1.636682	3.278705
156	-8817.702	-9248.068	430.3658	1.332229	1.75116	3.553482
162	-8822.594	-9252.607	430.0137	1.368755	1.90168	3.681521
168	-8821.956	-9252.277	430.3208	1.272596	1.579781	3.681521
174	-8839.023	-9268.953	429.9299	1.254677	1.851579	3.813552
180	-8827.08	-9256.448	429.3684	1.312063	1.849296	4.10286
186	-8821.561	-9251.476	429.9156	1.346766	1.857211	3.766719
192	-8826.417	-9256.952	430.5345	1.363293	1.735317	3.442974
198	-8822.004	-9252.192	430.1879	1.347742	1.468252	3.761656
204	-8832.211	-9262.287	430.0764	1.352738	2.051272	3.603104
210	-8838.749	-9269.01	430.2616	1.320491	1.788942	3.606655
216	-8832.461	-9262.305	429.8436	1.364229	1.7857	3.824094
222	-8837.277	-9266.928	429.6509	1.343025	1.864432	3.918449
228	-8838.266	-9268.413	430.1468	1.322692	2.058138	3.577398
234	-8828.153	-9258.776	430.6239	1.369659	1.72747	3.389912
240	-8852.067	-9282.732	430.6649	1.409126	1.900102	3.278214
246	-8826.888	-9257.649	430.761	1.398205	1.900102	3.22789
252	-8841.507	-9272.576	431.0696	1.486525	1.811972	3.024251
258	-8840.154	-9270.651	430.4965	1.340801	1.811972	3.449434
264	-8830.89	-9261.3	430.41	1.33731	1.958425	3.449434
270	-8830.777	-9261.166	430.3894	1.347868	1.858385	3.490881
276	-8829.912	-9260.251	430.3389	1.335441	1.800375	3.548826
282	-8842.153	-9273.777	431.6237	1.471963	1.794932	2.70393
288	-8834.855	-9265.718	430.8627	1.491423	1.798857	3.149776
294	-8826.812	-9258.579	431.7669	1.492555	1.771716	2.612268
300	-8831.184	-9262.698	431.5138	1.462677	1.754539	2.792685
306	-8824.668	-9255.587	430.9191	1.398823	1.772585	3.181238
312	-8829.411	-9260.307	430.8962	1.402826	1.865101	3.15776
318	-8833.932	-9264.937	431.0052	1.387834	1.718156	3.15776
324	-8825.33	-9256.387	431.0567	1.386509	1.718156	3.127931
330	-8865.366	-9294.878	429.5121	1.229972	1.517207	4.194874
336	-8861.193	-9290.25	429.0573	1.201113	1.924429	4.316189
342	-8847.603	-9278.126	430.523	1.370465	1.624628	3.489002
348	-8845.992	-9276.678	430.6858	1.373392	1.611463	3.397417
354	-8837.799	-9267.548	429.7494	1.24276	1.516206	4.05301
360	-8831.09	-9261.781	430.6909	1.272731	1.579737	3.466312
366	-8827.075	-9257.465	430.3907	1.368215	1.711549	3.533193
372	-8825.073	-9255.489	430.4166	1.373894	1.875934	3.453449
378	-8832.073	-9262.89	430.8167	1.379196	1.907802	3.203372
384	-8826.169	-9257.029	430.8592	1.385072	1.698638	3.253557
390	-8828.052	-9258.631	430.5787	1.380622	1.763044	3.396365
