Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-8854.104	-9283.723	429.6187	1.323438	1.717911	4.001698
6	-8837.157	-9267.941	430.7841	1.430419	1.952219	3.176481
12	-8832.019	-9262.692	430.6728	1.49137	1.764526	3.275281
18	-8837.378	-9267.171	429.7932	1.297112	1.63936	3.947204
24	-8839.211	-9269.571	430.3599	1.299722	1.63936	3.619169
30	-8845.397	-9275.785	430.3887	1.296649	1.359112	3.723664
36	-8829.992	-9259.585	429.5935	1.294242	1.649765	4.058872
42	-8845.303	-9275.272	429.9688	1.322243	2.016668	3.694751
48	-8848.735	-9279.167	430.4316	1.396021	1.935063	3.410601
54	-8841.434	-9271.379	429.9447	1.299645	1.788482	3.802052
60	-8835.831	-9265.806	429.9744	1.299645	1.70846	3.815035
66	-8827.011	-9256.508	429.4968	1.241466	1.702549	4.123769
72	-8829.517	-9259.09	429.5727	1.151423	1.708329	4.12961
78	-8836.064	-9265.596	429.5325	1.149293	1.773118	4.12961
84	-8820.921	-9250.379	429.4579	1.219484	1.820006	4.115069
90	-8806.393	-9236.486	430.0934	1.219484	1.729981	3.784442
96	-8819.138	-9249.222	430.0839	1.219484	1.604995	3.838584
102	-8836.6	-9265.773	429.1733	1.262798	1.462188	4.391001
108	-8829.082	-9258.958	429.8755	1.302994	1.617589	3.905279
114	-8841.761	-9273.015	431.2537	1.380903	1.516178	3.097339
120	-8830.962	-9261.153	430.1907	1.421103	2.028526	3.504465
126	-8828.248	-9257.833	429.5845	1.312779	1.782093	4.003493
132	-8830.54	-9260.58	430.04	1.291717	1.374426	3.920141
138	-8831.732	-9261.921	430.1895	1.355964	1.584535	3.707313
144	-8829.647	-9260.522	430.8758	1.343751	1.75258	3.247199
150	-8832.476	-9262.982	430.5061	1.500523	1.874091	3.327337
156	-8841.501	-9272.815	431.3135	1.500523	1.9196	2.828526
162	-8833.867	-9263.589	429.7225	1.381517	1.843371	3.862788
168	-8834.321	-9265.404	431.0832	1.423337	1.794151	3.060706
174	-8824.593	-9255.053	430.4602	1.429602	1.651063	3.480562
180	-8824.014	-9254.026	430.0126	1.337987	1.607484	3.810431
186	-8833.852	-9263.914	430.0624	1.389765	1.607484	3.751917
192	-8824.179	-9254.026	429.847	1.379356	1.690069	3.849469
198	-8824.412	-9254.731	430.3184	1.289543	1.774001	3.597233
204	-8821.788	-9252.217	430.4282	1.363713	1.847493	3.462912
210	-8829.807	-9260.203	430.3964	1.421112	1.66208	3.518345
216	-8833.823	-9264.175	430.3516	1.388007	2.019869	3.432782
222	-8829.337	-9259.455	430.1178	1.314074	1.721438	3.719077
228	-8823.758	-9253.419	429.66	1.314074	1.951926	3.899257
234	-8841.24	-9271.36	430.1204	1.438566	2.090504	3.51457
240	-8825.544	-9254.982	429.4375	1.24743	1.816407	4.112105
246	-8820.408	-9250.526	430.1176	1.340519	2.073874	3.578755
252	-8827.084	-9256.689	429.6053	1.334158	1.794262	3.974922
258	-8826.244	-9256.006	429.7616	1.291928	1.940964	3.857415
264	-8824.567	-9255.242	430.6744	1.353367	1.696223	3.381977
270	-8836.198	-9266.749	430.551	1.370734	1.488503	3.5292
276	-8834.444	-9265.417	430.9733	1.368776	1.529401	3.265213
282	-8824.868	-9254.744	429.8757	1.26317	2.200978	3.722715
288	-8823.007	-9253.36	430.3533	1.39273	1.70483	3.543271
294	-8828.637	-9259.225	430.5883	1.432169	1.849442	3.32819
300	-8824.302	-9254.946	430.6442	1.389738	1.849442	3.320243
306	-8829.101	-9259.452	430.3517	1.357681	1.866836	3.504062
312	-8836.024	-9265.839	429.815	1.271803	1.691945	3.928804
318	-8838.955	-9269.531	430.5757	1.381131	2.092676	3.280599
324	-8848.924	-9279.498	430.5745	1.346405	1.701036	3.442709
330	-8838.971	-9268.254	429.2832	1.223997	1.891142	4.186695
336	-8833.741	-9263.03	429.2889	1.159865	1.636598	4.313273
342	-8839.342	-9269.409	430.0663	1.296773	1.781348	3.736298
348	-8827.373	-9257.201	429.8282	1.351927	1.781348	3.84165
354	-8821.158	-9251.236	430.0784	1.212903	1.614774	3.84165
360	-8829.58	-9258.857	429.2769	1.279261	1.759404	4.206047
366	-8825.768	-9255.216	429.4477	1.279261	1.772808	4.103996
372	-8824.653	-9253.899	429.2464	1.199611	1.890667	4.221542
378	-8831.043	-9261.211	430.1676	1.29849	1.736172	3.693672
384	-8845.591	-9275.635	430.044	1.278692	1.594601	3.831685
390	-8865.785	-9294.915	429.1298	1.121291	1.663554	4.414513
396	-8854.528	-9283.634	429.1058	1.121291	1.699362	4.414513
402	-8852.111	-9283.056	430.9449	1.393372	1.605093	3.235681
408	-8841.823	-9272.643	430.8201	1.39415	1.645871	3.292325
414	-8844.979	-9275.141	430.1622	1.328493	1.994152	3.586675
420	-8840.308	-9271.058	430.7497	1.330081	1.933465	3.262892
426	-8838.425	-9268.153	429.728	1.297573	1.892214	3.890478
432	-8823.065	-9252.533	429.4672	1.225165	1.58637	4.195025
438	-8828.584	-9258.549	429.9651	1.281169	2.050589	3.709247
444	-8821.955	-9252.556	430.601	1.311025	1.861542	3.387485
450	-8806.656	-9237.402	430.746	1.353919	1.849951	3.281181
456	-8817.575	-9248.111	430.5354	1.322603	1.82576	3.432243
462	-8818.741	-9248.782	430.0412	1.353603	1.918467	3.668482
468	-8835.966	-9266.621	430.6544	1.419781	1.682795	3.360006
474	-8838.553	-9270.189	431.6356	1.472633	1.818145	2.687146
480	-8849.505	-9279.266	429.761	1.20789	1.634416	4.018577
486	-8852.299	-9281.786	429.4864	1.197061	1.780128	4.126111
492	-8844.964	-9276.02	431.0566	1.472192	1.772607	3.05567
498	-8829.658	-9260.328	430.6699	1.348395	1.604899	3.424041
504	-8830.986	-9261.617	430.6312	1.380124	1.920079	3.308001
510	-8834.547	-9265.522	430.9741	1.453187	1.717208	3.137781
516	-8829.76	-9260.318	430.5585	1.453287	1.89828	3.315571
522	-8829.7	-9259.974	430.2733	1.320555	1.805964	3.593527
528	-8840.849	-9270.692	429.8431	1.320354	1.747305	3.863908
534	-8843.454	-9273.583	430.129	1.38949	1.890282	3.606734
540	-8836.323	-9266.806	430.4834	1.334291	1.896484	3.430116
546	-8834.606	-9264.248	429.6419	1.261383	1.767759	4.005301
552	-8827.937	-9258.032	430.094	1.228682	1.627145	3.818647
558	-8823.622	-9253.434	429.8116	1.309437	1.781004	3.875736
564	-8824.012	-9253.709	429.6967	1.250166	1.625425	4.034668
570	-8818.612	-9248.476	429.8634	1.258995	1.683584	3.911616
576	-8824.846	-9255.06	430.2144	1.303175	1.738773	3.662922
582	-8815.832	-9246.126	430.2941	1.301628	1.833262	3.582454
588	-8830.621	-9260.782	430.1605	1.281487	1.793321	3.686214
594	-8837.225	-9267.078	429.8531	1.281487	2.296429	3.695725
600	-8845.103	-9274.427	429.3233	1.303681	1.585001	4.232632
606	-8843.484	-9272.662	429.1776	1.313513	1.787501	4.232632
612	-8830.734	-9260.358	429.6243	1.285051	1.611787	4.061468
618	-8836.591	-9265.991	429.4001	1.319511	1.915063	4.057525
